row754,series,has_opening,fold,V_exp,V_def,V_opt
214,0,1,0,98.0,148.62469110548435,132.4249306804998
215,0,1,0,53.0,148.62469110548435,132.4249306804998
216,0,1,0,141.0,148.62469110548435,132.4249306804998
217,0,1,0,147.0,159.36602433213793,147.08577792574712
218,0,1,0,119.0,159.36602433213793,147.08577792574712
219,0,1,0,143.0,154.9064319851312,143.15541943647386
220,0,1,0,166.0,154.9064319851312,143.15541943647386
221,0,1,0,159.0,154.9064319851312,133.30780867282334
222,0,1,0,142.0,154.9064319851312,133.30780867282334
223,0,1,0,99.0,154.9064319851312,133.30780867282334
224,0,1,0,107.0,154.9064319851312,133.30780867282334
225,0,1,0,100.0,154.9064319851312,133.30780867282334
226,0,1,0,158.0,154.9064319851312,133.30780867282334
227,0,1,0,192.0,160.1830309188489,167.65417625234423
228,0,1,0,176.0,160.1830309188489,167.65417625234423
229,0,1,0,152.0,155.7234385718422,154.1851871745578
230,0,1,0,199.0,155.7234385718422,154.1851871745578
231,0,1,0,141.0,155.7234385718422,154.1851871745578
232,0,1,0,185.0,155.7234385718422,154.1851871745578
233,18,0,1,129.0,179.81289353625243,196.14153910566475
234,19,0,4,365.0,398.41369545204884,369.178072255781
235,20,0,2,2450.0,1167.848629334051,1738.5426520932838
236,21,0,3,411.0,326.1152779848273,336.13146992216036
237,22,0,1,216.0,211.87524914821105,184.8263693267817
238,23,0,4,98.0,47.40054030511202,56.93590050517919
239,24,0,0,199.0,205.57962273160067,214.55633210503237
240,25,0,4,330.0,495.50582246056206,475.37783701223276
241,26,0,3,440.0,449.9078553091138,441.5878726525994
242,27,0,1,578.0,565.5979540016112,564.0894161999003
243,28,0,0,152.0,144.2946625399277,154.4512424802978
244,29,0,2,283.0,326.74275658165516,276.299388324853
245,30,0,0,194.0,248.5298110658778,224.93343655589948
246,31,0,2,322.0,322.5777976682909,300.39741098994284
247,32,0,0,2153.0,1418.7165225530687,1557.341245419449
248,33,0,3,306.0,335.90480136840495,356.32229688349196
249,34,0,2,330.0,274.97014403875653,298.5975844604481
250,35,0,0,447.0,485.9146194773469,492.4119077275581
251,36,0,4,315.0,282.59418964399384,302.2719345110978
252,37,0,4,83.0,130.10916332304166,115.48187790215273
253,38,0,2,600.0,640.0328812018938,546.569777746373
254,39,0,0,281.0,210.41983038952122,225.6936840149448
255,40,0,0,280.0,276.72823909206187,266.25317311036713
256,41,0,2,334.0,279.3601632009919,309.81066307519785
257,42,0,4,260.0,254.19643622470196,248.087413268241
258,19,0,4,356.0,363.5116307626851,332.34358531184535
259,20,0,2,2050.0,1167.848629334051,1694.7739876217931
260,43,0,4,177.0,174.1765045879864,180.40837362481338
261,44,0,4,78.0,81.71315383576402,89.0563822555599
262,45,0,2,648.0,862.0681416914242,640.7779855551804
263,46,0,1,251.0,377.51201909653577,382.25617997654723
264,23,0,4,104.0,47.71071839489093,46.661141811472646
265,47,0,4,341.0,371.6143151492723,321.20438303857736
266,48,0,4,603.0,515.2097589044977,598.9652582975633
267,49,0,2,1450.0,1031.0426152191474,1030.6662972368965
268,50,0,3,244.0,229.86723073983208,194.51923338417419
269,51,0,1,166.0,214.35454678296938,184.95862859957234
270,52,0,1,378.0,302.69135961615507,303.72982281549173
271,53,0,2,187.0,150.28230252190843,180.12920086900243
272,54,0,1,628.0,521.296953550158,474.6603758867472
273,55,0,2,165.0,212.01580445380208,179.67977944809638
274,56,0,2,368.0,370.61255356482474,435.03949128670973
275,57,0,0,243.0,338.29940626544794,302.7519653485492
276,58,0,1,394.0,427.3683500921414,399.7100633313702
277,59,0,0,339.0,307.99548899772435,318.36648116146387
278,60,0,2,498.0,412.7598622203736,430.13191147641254
279,61,0,1,307.0,191.54651810936468,180.98656889387559
280,27,0,1,311.0,426.22734690278537,464.6676289380891
281,62,0,0,426.0,364.4433201814523,423.9228967363694
282,63,0,0,311.0,304.50151267637364,315.4705058341527
283,64,0,1,83.0,75.0344075437513,84.52373358873785
284,65,0,2,371.0,409.06434006446676,482.60554269480826
285,66,0,1,338.0,349.59147995411433,353.04520766484785
286,49,0,2,1100.0,1027.5816180466277,998.6736675980995
287,67,0,1,358.0,318.9676655050398,304.8543349195955
288,68,0,4,45.0,46.767151230047666,51.131281801530896
289,68,0,4,97.0,103.07881799450155,113.49038210906541
290,69,0,2,331.0,268.08885078186825,267.37702687234446
291,21,0,3,431.0,429.10364882150924,406.15337443229646
292,70,0,2,34.0,24.650705384785304,58.72419151707375
