row754,series,has_opening,fold,V_exp,V_def,V_opt
348,104,0,2,55.0,49.228500000000004,68.52440555555559
349,20,0,2,2250.0,1509.66,1292.3226666666667
350,110,0,4,196.0,320.339,334.1352400000001
351,111,0,4,267.0,360.25500000000005,373.27004
352,112,0,4,600.0,644.9810000000001,683.11
353,30,0,0,176.0,212.954,203.5252
354,23,0,4,94.0,82.57015,83.75743333333335
355,113,0,3,240.0,224.39199999999997,216.39266306818183
356,114,0,4,182.0,208.17199999999997,209.63580000000005
357,27,0,1,445.0,431.32199999999995,435.6600489017155
358,115,0,3,216.0,239.54318650793655,249.74366864177486
359,114,0,4,109.0,159.83,157.31
360,116,0,3,491.0,484.57199999999995,482.47018749999995
361,117,0,1,214.0,213.25100000000006,235.21260527945176
362,118,0,0,395.0,349.843,356.484
363,119,0,0,320.0,334.44,325.416
364,111,0,4,198.0,216.1015,225.13128571428572
365,47,0,4,405.0,363.5640000000001,408.2592000000001
366,37,0,4,61.0,75.36759999999998,80.60988
367,120,0,1,60.0,91.5115,155.69371111111107
368,65,0,2,188.0,235.61900000000003,238.22576505531498
369,121,0,3,35.0,29.17,32.02375
370,122,0,1,349.0,406.07,393.0043544973545
371,123,0,1,478.0,555.19,544.6228057929726
372,124,0,3,162.0,197.37,210.50875
373,125,0,3,301.0,358.26,361.53003749999993
375,22,0,1,196.0,204.29216666666667,191.5280610839778
376,65,0,2,405.0,427.6960000000001,434.1658333333331
377,83,0,0,543.0,350.79900000000004,370.64279999999985
378,57,0,0,249.0,388.12700000000007,364.65423333333314
379,126,0,1,330.0,262.76,363.3784644080562
380,115,0,3,220.0,239.54318650793655,249.74366864177486
381,127,0,2,390.0,301.64295238095235,326.7001754449254
382,117,0,1,123.0,164.72279999999998,181.6882661000582
383,128,0,1,246.0,333.59,332.5977796037296
384,47,0,4,319.0,307.58500000000004,321.36560000000003
385,104,0,2,44.0,48.1087,63.239983333333356
386,27,0,1,329.0,403.66399999999993,403.2212323232322
387,66,0,1,421.0,323.36,394.7355634920635
388,129,0,3,78.0,34.51,42.4225
389,130,0,1,626.0,639.4053499999997,612.1280858024696
390,27,0,1,392.0,322.0640000000001,349.7170788578707
391,131,0,0,583.0,775.523,792.8448000000001
392,132,0,1,285.0,284.0721428571429,251.82149787003098
393,133,0,1,239.0,296.25999999999993,255.7061675485004
394,53,0,2,172.0,182.59400000000002,182.4948703703704
395,55,0,2,165.0,212.2346,220.4061999999999
396,19,0,4,351.0,405.98699999999997,419.5935999999999
397,134,0,3,400.0,416.82199999999995,429.41200000000003
398,66,0,1,221.0,212.2225,276.47219528619524
399,135,0,0,183.0,185.46099999999998,182.287
400,136,0,1,216.0,181.6323,184.75317282902267
401,137,0,2,220.0,236.08,239.11805793650794
402,98,0,3,540.0,591.6610000000001,756.9920791666663
403,138,0,2,1046.0,1571.01,1284.6470833333328
404,27,0,1,334.0,399.13399999999996,393.07256565656553
405,27,0,1,275.0,252.87396428571432,262.2215033068784
406,139,0,3,404.0,313.4,309.9
407,68,0,4,90.0,80.0104,87.14752
408,140,0,4,245.0,220.579,219.96186666666668
409,141,0,3,129.0,145.03,145.55979166666668
410,104,0,2,66.0,56.75,85.95141666666669
411,142,0,4,313.0,268.49142857142857,257.26020000000005
412,49,0,2,1550.0,1038.31,903.3316666666667
413,27,0,1,400.0,468.83,452.713459307359
414,49,0,2,1200.0,1025.73,876.8963333333334
415,27,0,1,364.0,409.11,410.16282667949326
416,106,0,2,254.0,403.103,394.04338437597255
417,117,0,1,197.0,193.47199999999998,204.7099840960782
418,111,0,4,199.0,216.1015,225.13128571428572
419,143,0,1,255.0,266.49595238095236,268.14041127273236
420,57,0,0,239.0,388.12700000000007,364.65423333333314
421,47,0,4,297.0,271.194,284.34904000000023
422,144,0,1,408.0,349.49,334.8278688649367
423,145,0,2,227.0,250.54800000000003,252.48285820568316
424,146,0,0,180.0,169.283,176.57891428571426
425,147,0,3,322.0,287.4975,287.9953511904762
426,148,0,0,537.0,528.236,540.7048000000001
427,104,0,2,71.0,57.54,75.80798333333335
428,149,0,0,332.0,371.2339999999999,369.68
429,150,0,1,444.0,513.17,549.7389250440917
430,105,0,2,198.0,219.7405,217.05299910598657
431,31,0,2,292.0,328.06,325.2199259259259
432,31,0,2,301.0,345.17,326.85566666666665
433,151,0,4,241.0,277.43333333333334,290.94
434,152,0,1,1659.0,2011.89,1633.3075185185185
435,153,0,4,150.0,187.04,183.89200000000002
436,111,0,4,356.0,350.583,357.9052000000001
437,154,0,0,433.0,388.54,397.64759999999995
438,75,0,2,534.0,472.16,453.75709444444453
439,155,0,1,686.0,696.38,694.5747085137084
440,156,0,2,332.0,305.8932619047619,321.33257010582014
441,31,0,2,422.0,461.67,449.55994444444434
