row754,series,has_opening,fold,V_exp,V_def,V_opt
395,55,0,2,165.0,226.1931637226057,224.43980064026232
396,19,0,4,351.0,440.4548404752048,437.1310716520415
397,134,0,3,400.0,423.17275060805446,422.7343989141053
398,66,0,1,221.0,262.8288672563571,286.2751783543313
399,135,0,0,183.0,181.77524492073428,159.66966017512064
400,136,0,1,216.0,180.28337933881494,182.98843951963423
401,137,0,2,220.0,228.70722159500508,238.5740807915048
402,98,0,3,540.0,607.433859098963,575.6808337293053
403,138,0,2,1046.0,1336.964627549255,1476.5224603712277
404,27,0,1,334.0,380.27679621897676,398.38715236402396
405,27,0,1,275.0,241.97993028098097,239.3622500014876
406,139,0,3,404.0,324.12511043878175,335.86339070999503
407,68,0,4,90.0,110.3329901056606,119.46071886260864
408,140,0,4,245.0,209.01917309898465,222.84012537473322
409,141,0,3,129.0,126.84971964851846,118.27072155342256
410,104,0,2,66.0,87.26844390153863,98.114156207588
411,142,0,4,313.0,243.6810920165611,223.71100341313522
412,49,0,2,1550.0,1106.3251817693167,1032.2974890587152
413,27,0,1,400.0,427.034206339061,442.30052902104563
414,49,0,2,1200.0,1051.064276278096,952.9136483443513
415,27,0,1,364.0,416.33209327776314,435.0751836204493
416,106,0,2,254.0,384.9233887577077,389.3493887893054
417,117,0,1,197.0,169.04085436307253,182.86561381373104
418,111,0,4,199.0,214.5387636454606,233.31914901281687
419,143,0,1,255.0,247.0397701970724,248.21756455735502
420,57,0,0,239.0,336.2807577479137,333.3336619518742
421,47,0,4,297.0,260.9087273155194,271.7313105483299
422,144,0,1,408.0,341.3658138528206,359.72213706026366
423,145,0,2,227.0,259.3768919320563,251.48938773525015
424,146,0,0,180.0,194.5321077690965,154.09135888140705
425,147,0,3,322.0,283.1900806879626,270.06481487954136
426,148,0,0,537.0,531.4079171807057,470.3006389945881
427,104,0,2,71.0,78.33492865408112,87.4158383805817
428,149,0,0,332.0,360.9856071828538,377.2411727377136
429,150,0,1,444.0,495.93619409823054,487.82612118877046
430,105,0,2,198.0,203.98335029534368,191.25616400862194
431,31,0,2,292.0,292.5714377675831,287.9661870554343
432,31,0,2,301.0,307.60981309822427,301.611242473287
433,151,0,4,241.0,301.8280705716785,303.15755907544957
434,152,0,1,1659.0,1894.8331887800632,2136.628305283442
435,153,0,4,150.0,173.0762529844949,166.63782452824134
436,111,0,4,356.0,405.2862625081424,368.36125834076677
437,154,0,0,433.0,399.75926633524557,406.84619086494297
438,75,0,2,534.0,504.2213464337492,465.7530926519742
439,155,0,1,686.0,680.2942149186742,694.5412766354377
440,156,0,2,332.0,321.4652340945947,300.4843837298753
441,31,0,2,422.0,461.30733694709926,459.9102589544861
442,157,0,2,294.0,263.22408912000066,265.2358169422033
443,158,0,0,177.0,190.32731679005022,184.3248853524047
444,159,0,4,2681.0,2223.6494400888773,2236.0861966664606
445,97,0,0,282.0,253.51330074908634,247.28544363409236
446,22,0,1,184.0,212.90521340269544,209.3230635340138
447,160,0,4,170.0,118.04527772608748,117.85131250678589
448,19,0,4,356.0,432.2641921681059,427.88400005348984
449,29,0,2,825.0,841.5083337314607,834.7986395436753
450,29,0,2,257.0,343.3798608214421,325.26170935385426
451,161,0,3,418.0,378.0097548791366,383.93219019496587
452,162,0,1,204.0,144.37345025399625,156.5096967704386
453,104,0,2,56.0,71.2563227746877,87.61395866617596
454,127,0,2,365.0,357.88435434490066,345.5916083949836
455,163,0,0,579.0,549.5683646617215,573.2232674606249
456,59,0,0,531.0,384.47886350030876,390.1874437931699
457,164,0,2,183.0,182.76038896853296,189.9320539194784
458,165,0,3,696.0,646.92752484828,664.782557856056
459,68,0,4,66.0,82.52631412610128,82.20225629292543
460,166,0,1,789.0,836.7517116298908,841.7311371126316
461,167,0,3,236.0,274.6011987158755,262.48895988350876
462,104,0,2,67.0,80.2644881135493,93.43713942257375
463,59,0,0,339.0,309.57730988991773,313.9999327858064
464,43,0,4,198.0,179.9644293262833,175.28127152152695
465,82,0,0,443.0,520.7520079051305,535.3844761883704
466,168,0,3,357.0,333.4312367228432,339.89476306882864
467,23,0,4,104.0,97.61909564292063,94.28191978217728
468,169,0,0,197.0,181.32117502110094,186.27706270044803
469,27,0,1,467.0,462.4394210206075,477.92720810376636
470,170,0,3,965.0,933.2441354749351,952.9337029870336
471,171,0,1,71.0,91.14979370935544,98.13011510422166
472,65,0,2,331.0,445.16070231665617,449.16496258820445
473,172,0,4,64.0,77.67689188324624,75.96159892159443
474,86,0,3,88.0,98.35263068346393,90.9335006157113
475,111,0,4,249.0,375.5414444326415,368.1514534109293
476,37,0,4,88.0,97.22169546581068,111.467486956872
477,170,0,3,1041.0,1036.224241917901,1109.0566938938932
478,111,0,4,200.0,214.5387636454606,233.31914901281687
479,75,0,2,498.0,481.7475908666644,464.1594618269594
480,92,0,1,105.0,112.31167335836727,123.23837551617154
481,104,0,2,79.0,88.81665895673851,89.71621276531133
482,105,0,2,137.0,144.40350120850718,159.30169212625222
483,173,0,3,160.0,176.88656836785555,175.4724255002467
484,33,0,3,271.0,288.537199613226,278.51714659595575
485,174,0,0,400.0,375.8817205762146,403.0514350102039
486,175,0,0,430.0,423.13866785343623,412.40230339151304
487,27,0,1,378.0,418.3359872948341,435.1716993611701
488,176,0,0,1099.0,681.4098213654617,752.2778391240018
489,177,0,3,180.0,164.69308684379607,164.77820652882414
490,33,0,3,230.0,265.4264836473905,261.7573991088238
491,173,0,3,243.0,234.95340381594107,239.74717733431604
492,59,0,0,292.0,378.27948892484994,378.65799307851904
493,71,0,4,148.0,143.76565983067505,136.59084796819798
